event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time,charge_amount_usd
MembershipUpdated,,,133,499.0,USD,2022-03-09 13:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,15,499.0,USD,2022-03-25 07:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,77,499.0,USD,2022-03-21 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,219,499.0,USD,2022-03-23 00:00:00+00:00,Silver,,,2022-01-14,499.0
MembershipUpdated,,,208,499.0,USD,2022-01-17 00:00:00+00:00,Silver,,,2022-01-14,499.0
MembershipUpdated,,,151,499.0,USD,2022-02-17 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,139,499.0,USD,2022-02-01 00:00:00+00:00,Gold,,,2022-01-14,499.0
MembershipUpdated,,,213,499.0,USD,2022-02-24 12:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,7,499.0,USD,2022-01-15 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,20,499.0,USD,2022-03-01 00:00:00+00:00,Silver,,,2022-01-14,499.0
MembershipUpdated,,,175,499.0,USD,2022-03-09 13:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,25,499.0,USD,2022-03-01 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,23,499.0,USD,2022-02-18 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,109,499.0,USD,2022-03-01 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,87,499.0,USD,,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,108,499.0,USD,2022-03-01 00:00:00+00:00,Silver,,,2022-01-14,499.0
MembershipUpdated,,,156,499.0,USD,2022-01-15 10:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,114,499.0,USD,2022-03-03 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,210,499.0,USD,2022-03-13 16:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,165,499.0,USD,2022-03-17 07:00:00+00:00,Silver,,,2022-01-14,499.0
MembershipUpdated,,,207,499.0,USD,2022-01-16 08:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,120,499.0,USD,2022-02-02 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,185,499.0,USD,2022-01-19 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,195,499.0,USD,2022-06-07 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,213,499.0,USD,2022-02-24 12:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,182,499.0,USD,2022-04-01 16:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,229,499.0,USD,2022-02-03 00:00:00+00:00,Bronze,,,2022-01-14,499.0
MembershipUpdated,,,7,499.0,USD,2022-04-15 00:00:00+00:00,Bronze,,,2022-01-15,499.0
MembershipRenewed,,,7,499.0,USD,2022-04-15 00:00:00+00:00,,,,2022-01-15,499.0
MembershipUpdated,,,12,499.0,USD,2022-04-15 00:00:00+00:00,Bronze,,,2022-01-15,499.0
MembershipRenewed,,,12,499.0,USD,2022-04-15 00:00:00+00:00,,,,2022-01-15,499.0
MembershipUpdated,,,156,499.0,USD,2022-04-15 10:00:00+00:00,Bronze,,,2022-01-15,499.0
MembershipRenewed,,,156,499.0,USD,2022-04-15 10:00:00+00:00,,,,2022-01-15,499.0
MembershipUpdated,,,208,499.0,USD,2022-02-17 00:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipRenewed,,,208,499.0,USD,2022-02-17 00:00:00+00:00,,,,2022-01-17,499.0
MembershipUpdated,,,226,499.0,USD,2022-04-17 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipRenewed,,,226,499.0,USD,2022-04-17 00:00:00+00:00,,,,2022-01-17,499.0
MembershipUpdated,,,222,499.0,USD,2022-04-13 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,158,499.0,USD,2022-04-04 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,188,499.0,USD,2022-02-03 18:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipUpdated,,,141,499.0,DKK,2022-02-08 00:00:00+00:00,Bronze,,,2022-01-17,74.85
MembershipUpdated,,,189,499.0,USD,2022-03-03 14:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,136,499.0,USD,2022-12-18 14:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,131,499.0,USD,2022-03-01 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,155,499.0,USD,2022-04-13 18:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,177,499.0,USD,2022-03-18 10:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,196,499.0,USD,2022-03-08 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,209,499.0,USD,2022-02-01 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,85,499.0,USD,2022-01-20 12:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,172,499.0,DKK,2022-02-01 13:00:00+00:00,Bronze,,,2022-01-17,74.85
MembershipUpdated,,,113,499.0,USD,2022-03-03 15:00:00+00:00,Gold,,,2022-01-17,499.0
MembershipUpdated,,,197,499.0,USD,2022-03-09 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,18,499.0,USD,2022-03-01 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,88,499.0,USD,2022-02-05 19:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,218,499.0,USD,2022-09-22 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,147,499.0,USD,2022-02-04 08:00:00+00:00,Gold,,,2022-01-17,499.0
MembershipUpdated,,,161,499.0,DKK,2022-01-25 09:00:00+00:00,Bronze,,,2022-01-17,74.85
MembershipUpdated,,,111,499.0,DKK,2022-02-01 00:00:00+00:00,Gold,,,2022-01-17,74.85
MembershipUpdated,,,112,499.0,DKK,2022-03-01 00:00:00+00:00,Gold,,,2022-01-17,74.85
MembershipUpdated,,,98,499.0,USD,2022-04-01 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,14,499.0,USD,2022-03-06 00:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipUpdated,,,105,499.0,USD,2022-01-23 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,235,499.0,USD,2022-02-07 00:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipUpdated,,,226,499.0,USD,2022-04-17 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,153,499.0,USD,2022-01-17 12:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipUpdated,,,205,499.0,USD,2022-04-06 12:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,138,499.0,USD,2022-01-22 12:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipUpdated,,,199,499.0,USD,2022-03-16 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,201,499.0,USD,2022-01-21 07:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,110,499.0,DKK,2022-02-01 00:00:00+00:00,Bronze,,,2022-01-17,74.85
MembershipUpdated,,,217,499.0,USD,2022-03-15 08:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,129,499.0,USD,2022-02-04 15:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipUpdated,,,152,499.0,USD,2022-02-26 09:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,119,499.0,USD,2022-11-04 09:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,103,499.0,DKK,2022-02-01 00:00:00+00:00,Bronze,,,2022-01-17,74.85
MembershipUpdated,,,214,499.0,USD,2022-02-01 00:00:00+00:00,Gold,,,2022-01-17,499.0
MembershipUpdated,,,143,499.0,GBP,2022-03-02 09:00:00+00:00,Bronze,,,2022-01-17,633.73
MembershipUpdated,,,82,499.0,USD,2022-04-01 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,148,499.0,EUR,2022-02-01 00:00:00+00:00,Bronze,,,2022-01-17,543.9100000000001
MembershipUpdated,,,228,499.0,USD,2022-01-18 19:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,171,499.0,USD,2022-01-26 14:00:00+00:00,Gold,,,2022-01-17,499.0
MembershipUpdated,,,157,499.0,USD,2022-01-18 07:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,215,499.0,USD,2022-03-06 08:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,76,499.0,USD,2022-03-17 00:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,184,499.0,DKK,2022-04-06 14:00:00+00:00,Silver,,,2022-01-17,74.85
MembershipUpdated,,,178,499.0,USD,2022-03-18 10:00:00+00:00,Bronze,,,2022-01-17,499.0
MembershipUpdated,,,153,499.0,USD,2022-02-17 12:00:00+00:00,Silver,,,2022-01-17,499.0
MembershipRenewed,,,153,499.0,USD,2022-02-17 12:00:00+00:00,,,,2022-01-17,499.0
MembershipUpdated,,,157,499.0,USD,2022-07-18 07:00:00+00:00,Bronze,,,2022-01-18,499.0
MembershipRenewed,,,157,499.0,USD,2022-07-18 07:00:00+00:00,,,,2022-01-18,499.0
MembershipUpdated,,,227,499.0,USD,2022-04-18 10:00:00+00:00,Silver,,,2022-01-18,499.0
MembershipRenewed,,,227,499.0,USD,2022-04-18 10:00:00+00:00,,,,2022-01-18,499.0
MembershipActivated,,,241,499.0,USD,2022-04-18 13:00:00+00:00,,,,2022-01-18,499.0
MembershipValueChanged,,3.0,241,499.0,USD,,Bronze,,,2022-01-18,499.0
MembershipUpdated,,,228,499.0,USD,2022-04-18 19:00:00+00:00,Bronze,,,2022-01-18,499.0
MembershipRenewed,,,228,499.0,USD,2022-04-18 19:00:00+00:00,,,,2022-01-18,499.0
MembershipUpdated,,,185,499.0,USD,2022-04-19 00:00:00+00:00,Bronze,,,2022-01-19,499.0
MembershipRenewed,,,185,499.0,USD,2022-04-19 00:00:00+00:00,,,,2022-01-19,499.0
MembershipUpdated,,,183,499.0,USD,2022-04-20 00:00:00+00:00,Silver,,,2022-01-20,499.0
MembershipRenewed,,,183,499.0,USD,2022-04-20 00:00:00+00:00,,,,2022-01-20,499.0
MembershipUpdated,,,159,499.0,USD,2022-03-01 00:00:00+00:00,Gold,,,2022-01-20,499.0
MembershipActivated,,,197,499.0,USD,,,,,2022-01-20,499.0
MembershipCancelled,,,197,499.0,USD,,,,2022-03-09 00:00:00+00:00,2022-01-20,499.0
MembershipValueChanged,,3.0,197,579.0,USD,,,,,2022-01-20,579.0
MembershipChurnUpdated,,,197,579.0,USD,,,2022-03-09 00:00:00+00:00,,2022-01-20,579.0
MembershipUpdated,,,84,499.0,USD,2022-04-20 12:00:00+00:00,Bronze,,,2022-01-20,499.0
MembershipRenewed,,,84,499.0,USD,2022-04-20 12:00:00+00:00,,,,2022-01-20,499.0
MembershipUpdated,,,239,499.0,USD,2022-04-05 14:00:00+00:00,Bronze,,,2022-01-20,499.0
MembershipRenewed,,2.0,239,499.0,USD,2022-04-05 14:00:00+00:00,,,,2022-01-20,499.0
MembershipChurnUpdated,,,239,1000.0,USD,,,2022-01-20 18:10:42+00:00,,2022-01-20,1000.0
MembershipRenewed,,,171,499.0,USD,2022-01-26 14:00:00+00:00,,,,2022-01-21,499.0
MembershipUpdated,,,201,499.0,USD,2022-04-21 07:00:00+00:00,Bronze,,,2022-01-21,499.0
MembershipRenewed,,,201,499.0,USD,2022-04-21 07:00:00+00:00,,,,2022-01-21,499.0
MembershipEnded,,,186,499.0,USD,,,,,2022-01-21,499.0
MembershipActivated,,,85,499.0,USD,2022-04-21 12:00:00+00:00,,,,2022-01-21,499.0
MembershipUpdated,,,179,499.0,USD,2022-02-22 04:00:00+00:00,Bronze,,,2022-01-22,499.0
MembershipRenewed,,,179,499.0,USD,2022-02-22 04:00:00+00:00,,,,2022-01-22,499.0
MembershipUpdated,,,138,499.0,USD,2022-02-22 12:00:00+00:00,Silver,,,2022-01-22,499.0
MembershipRenewed,,,138,499.0,USD,2022-02-22 12:00:00+00:00,,,,2022-01-22,499.0
MembershipUpdated,,,86,499.0,USD,2022-04-23 00:00:00+00:00,Bronze,,,2022-01-23,499.0
MembershipRenewed,,,86,499.0,USD,2022-04-23 00:00:00+00:00,,,,2022-01-23,499.0
MembershipUpdated,,,105,499.0,USD,2022-04-23 00:00:00+00:00,Bronze,,,2022-01-23,499.0
MembershipRenewed,,,105,499.0,USD,2022-04-23 00:00:00+00:00,,,,2022-01-23,499.0
MembershipActivated,,,242,499.0,USD,2022-02-24 09:00:00+00:00,,,,2022-01-24,499.0
MembershipValueChanged,,1.0,242,499.0,USD,,Bronze,,,2022-01-24,499.0
MembershipUpdated,,,160,499.0,USD,2022-02-25 08:00:00+00:00,Bronze,,,2022-01-25,499.0
MembershipRenewed,,,160,499.0,USD,2022-02-25 08:00:00+00:00,,,,2022-01-25,499.0
MembershipUpdated,,,161,499.0,DKK,2022-04-25 09:00:00+00:00,Bronze,,,2022-01-25,74.85
MembershipRenewed,,,161,499.0,DKK,2022-04-25 09:00:00+00:00,,,,2022-01-25,74.85
MembershipUpdated,,,162,499.0,USD,2022-04-25 09:00:00+00:00,Bronze,,,2022-01-25,499.0
MembershipRenewed,,,162,499.0,USD,2022-04-25 09:00:00+00:00,,,,2022-01-25,499.0
MembershipRenewed,,1.0,111,499.0,DKK,2022-02-01 00:00:00+00:00,,,,2022-01-25,74.85
MembershipUpdated,,,242,499.0,USD,2022-02-24 09:00:00+00:00,Bronze,,,2022-01-25,499.0
MembershipRenewed,,2.0,242,499.0,USD,2022-02-24 09:00:00+00:00,,,,2022-01-25,499.0
MembershipUpsellUpdated,2022-01-25 12:09:43+00:00,,242,1798.0,USD,,,,,2022-01-25,1798.0
MembershipUpdated,,,98,499.0,USD,2022-04-01 00:00:00+00:00,Bronze,,,2022-01-25,499.0
MembershipUpdated,,,242,499.0,USD,2022-04-24 00:00:00+00:00,Bronze,,,2022-01-25,499.0
MembershipUpdated,,,242,499.0,USD,2022-04-24 00:00:00+00:00,Bronze,,,2022-01-25,499.0
MembershipActivated,,,243,499.0,USD,2022-02-25 17:00:00+00:00,,,,2022-01-25,499.0
MembershipValueChanged,,1.0,243,499.0,USD,,Bronze,,,2022-01-25,499.0
MembershipRenewed,,1.0,20,499.0,USD,2022-03-01 00:00:00+00:00,,,,2022-01-25,499.0
MembershipUpdated,,,243,499.0,USD,2022-02-25 17:00:00+00:00,Bronze,,,2022-01-26,499.0
MembershipRenewed,,1.0,243,499.0,USD,2022-02-25 17:00:00+00:00,,,,2022-01-26,499.0
MembershipUpdated,,,243,499.0,USD,2022-02-25 17:00:00+00:00,Bronze,,,2022-01-26,499.0
MembershipValueChanged,,1.0,243,1001.0,USD,,,,,2022-01-26,1001.0
MembershipRenewed,,1.0,243,499.0,USD,2022-02-25 17:00:00+00:00,,,,2022-01-26,499.0
MembershipUpsellUpdated,2022-01-26 12:15:47+00:00,,243,1001.0,USD,,,,,2022-01-26,1001.0
MembershipUpdated,,,243,499.0,USD,2022-02-25 17:00:00+00:00,Silver,,,2022-01-26,499.0
MembershipValueChanged,,2.0,243,999.0,USD,,,,,2022-01-26,999.0
MembershipRenewed,,1.0,243,499.0,USD,2022-02-25 17:00:00+00:00,,,,2022-01-26,499.0
MembershipUpsellUpdated,2022-01-26 12:16:28+00:00,,243,999.0,USD,,,,,2022-01-26,999.0
MembershipUpdated,,,243,499.0,USD,2022-04-25 00:00:00+00:00,Silver,,,2022-01-26,499.0
MembershipRenewed,,1.0,243,499.0,USD,2022-04-25 00:00:00+00:00,,,,2022-01-26,499.0
MembershipUpdated,,,243,499.0,USD,2022-04-25 00:00:00+00:00,Silver,,,2022-01-26,499.0
MembershipUpdated,,,171,499.0,USD,2022-04-26 14:00:00+00:00,Gold,,,2022-01-26,499.0
MembershipRenewed,,,171,499.0,USD,2022-04-26 14:00:00+00:00,,,,2022-01-26,499.0
MembershipUpsellUpdated,2022-01-26 14:00:11+00:00,,171,11700.0,USD,,,,,2022-01-26,11700.0
MembershipUpdated,,,162,499.0,USD,2022-04-25 09:00:00+00:00,Bronze,,,2022-01-26,499.0
MembershipUpdated,,,181,499.0,DKK,,Silver,,,2022-01-26,74.85
MembershipUpdated,,,15,499.0,USD,2022-03-25 07:00:00+00:00,,,,2022-01-27,499.0
MembershipValueChanged,,1.0,15,2002.0,USD,,,,,2022-01-27,2002.0
MembershipChurnUpdated,,,15,2002.0,USD,,,2022-01-27 09:03:35+00:00,,2022-01-27,2002.0
MembershipRenewed,,1.0,15,499.0,USD,2022-03-25 07:00:00+00:00,,,,2022-01-27,499.0
MembershipUpdated,,,15,499.0,USD,2022-03-25 07:00:00+00:00,Silver,,,2022-01-27,499.0
MembershipValueChanged,,3.0,15,999.0,USD,,,,,2022-01-27,999.0
MembershipRenewed,,,229,499.0,USD,2022-02-03 00:00:00+00:00,,,,2022-01-27,499.0
MembershipUpdated,,,220,499.0,USD,2022-02-21 11:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,193,499.0,USD,2022-02-24 13:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,224,499.0,USD,2022-10-08 10:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,80,499.0,USD,2022-03-16 00:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,242,499.0,USD,2022-04-24 00:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,243,499.0,USD,2022-04-25 00:00:00+00:00,Silver,,,2022-01-28,499.0
MembershipUpdated,,,170,499.0,USD,2022-02-17 15:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,92,499.0,USD,2022-03-13 00:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,232,499.0,USD,2022-02-17 00:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipUpdated,,,160,499.0,USD,2022-02-25 08:00:00+00:00,Bronze,,,2022-01-28,499.0
MembershipEnded,,,87,499.0,USD,,,,,2022-01-29,499.0
MembershipUpdated,,,70,499.0,USD,2022-05-01 00:00:00+00:00,Bronze,,,2022-02-01,499.0
MembershipRenewed,,,70,499.0,USD,2022-05-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipUpdated,,,103,499.0,DKK,2022-05-01 00:00:00+00:00,Bronze,,,2022-02-01,74.85
MembershipRenewed,,,103,499.0,DKK,2022-05-01 00:00:00+00:00,,,,2022-02-01,74.85
MembershipUpdated,,,110,499.0,DKK,2022-05-01 00:00:00+00:00,Bronze,,,2022-02-01,74.85
MembershipRenewed,,,110,499.0,DKK,2022-05-01 00:00:00+00:00,,,,2022-02-01,74.85
MembershipUpdated,,,111,499.0,DKK,2022-05-01 00:00:00+00:00,Gold,,,2022-02-01,74.85
MembershipRenewed,,,111,499.0,DKK,2022-05-01 00:00:00+00:00,,,,2022-02-01,74.85
MembershipUpdated,,,128,499.0,USD,2023-02-01 00:00:00+00:00,Gold,,,2022-02-01,499.0
MembershipRenewed,,,128,499.0,USD,2023-02-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipUpsellUpdated,2022-02-01 00:00:26+00:00,,128,120000.0,USD,,,,,2022-02-01,120000.0
MembershipUpdated,,,139,499.0,USD,2022-05-01 00:00:00+00:00,Gold,,,2022-02-01,499.0
MembershipRenewed,,,139,499.0,USD,2022-05-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipUpdated,,,142,499.0,USD,2022-05-01 00:00:00+00:00,Silver,,,2022-02-01,499.0
MembershipRenewed,,,142,499.0,USD,2022-05-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipUpdated,,,148,499.0,EUR,2022-05-01 00:00:00+00:00,Bronze,,,2022-02-01,543.9100000000001
MembershipRenewed,,,148,499.0,EUR,2022-05-01 00:00:00+00:00,,,,2022-02-01,543.9100000000001
MembershipUpdated,,,209,499.0,USD,2022-05-01 00:00:00+00:00,Bronze,,,2022-02-01,499.0
MembershipRenewed,,,209,499.0,USD,2022-05-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipUpdated,,,214,499.0,USD,2022-05-01 00:00:00+00:00,Gold,,,2022-02-01,499.0
MembershipRenewed,,,214,499.0,USD,2022-05-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipActivated,,,244,499.0,USD,2022-05-01 00:00:00+00:00,,,,2022-02-01,499.0
MembershipValueChanged,,3.0,244,499.0,USD,,Bronze,,,2022-02-01,499.0
MembershipUpdated,,,113,499.0,USD,2022-03-03 15:00:00+00:00,Gold,,,2022-02-01,499.0
MembershipValueChanged,,12.0,113,2999.0,USD,,,,,2022-02-01,2999.0
MembershipUpdated,,,172,499.0,DKK,2022-03-01 13:00:00+00:00,Bronze,,,2022-02-01,74.85
MembershipRenewed,,,172,499.0,DKK,2022-03-01 13:00:00+00:00,,,,2022-02-01,74.85
MembershipUpdated,,,165,499.0,USD,2022-03-17 07:00:00+00:00,Silver,,,2022-02-01,499.0
MembershipUpdated,,,120,499.0,USD,2022-05-02 00:00:00+00:00,Bronze,,,2022-02-02,499.0
MembershipRenewed,,,120,499.0,USD,2022-05-02 00:00:00+00:00,,,,2022-02-02,499.0
MembershipUpdated,,,77,499.0,USD,2022-03-21 00:00:00+00:00,Bronze,,,2022-02-02,499.0
MembershipUpdated,,,229,499.0,USD,2022-05-03 00:00:00+00:00,Bronze,,,2022-02-03,499.0
MembershipRenewed,,,229,499.0,USD,2022-05-03 00:00:00+00:00,,,,2022-02-03,499.0
MembershipActivated,,,153,499.0,USD,,,,,2022-02-03,499.0
MembershipValueChanged,,1.0,153,999.0,USD,,Silver,,,2022-02-03,999.0
MembershipCancelled,,,153,499.0,USD,,,,2022-02-17 12:00:00+00:00,2022-02-03,499.0
MembershipValueChanged,,1.0,153,579.0,USD,,,,,2022-02-03,579.0
MembershipChurnUpdated,,,153,579.0,USD,,,2022-02-17 12:00:00+00:00,,2022-02-03,579.0
MembershipUpdated,,,240,499.0,USD,2022-04-11 10:00:00+00:00,Gold,,,2022-02-03,499.0
MembershipChurnUpdated,,,240,2999.0,USD,,,2022-02-03 11:39:38+00:00,,2022-02-03,2999.0
MembershipRenewed,,1.0,240,499.0,USD,2022-04-11 10:00:00+00:00,,,,2022-02-03,499.0
MembershipUpdated,,,174,499.0,USD,2022-03-03 13:00:00+00:00,Silver,,,2022-02-03,499.0
MembershipRenewed,,,174,499.0,USD,2022-03-03 13:00:00+00:00,,,,2022-02-03,499.0
MembershipUpdated,,,188,499.0,USD,2022-03-03 18:00:00+00:00,Silver,,,2022-02-03,499.0
MembershipRenewed,,,188,499.0,USD,2022-03-03 18:00:00+00:00,,,,2022-02-03,499.0
MembershipUpdated,,,138,499.0,USD,2022-02-22 12:00:00+00:00,Silver,,,2022-02-04,499.0
MembershipUpdated,,,147,499.0,USD,2022-05-04 08:00:00+00:00,Gold,,,2022-02-04,499.0
MembershipRenewed,,,147,499.0,USD,2022-05-04 08:00:00+00:00,,,,2022-02-04,499.0
MembershipActivated,,,245,499.0,USD,2022-05-04 11:00:00+00:00,,,,2022-02-04,499.0
MembershipValueChanged,,3.0,245,499.0,USD,,Bronze,,,2022-02-04,499.0
MembershipUpdated,,,129,499.0,USD,2022-03-04 15:00:00+00:00,Silver,,,2022-02-04,499.0
MembershipRenewed,,,129,499.0,USD,2022-03-04 15:00:00+00:00,,,,2022-02-04,499.0
MembershipUpdated,,,140,499.0,USD,2022-05-05 00:00:00+00:00,Bronze,,,2022-02-05,499.0
MembershipRenewed,,,140,499.0,USD,2022-05-05 00:00:00+00:00,,,,2022-02-05,499.0
MembershipUpdated,,,71,499.0,USD,2022-05-05 08:00:00+00:00,Gold,,,2022-02-05,499.0
MembershipRenewed,,,71,499.0,USD,2022-05-05 08:00:00+00:00,,,,2022-02-05,499.0
MembershipUpdated,,,230,499.0,USD,2022-05-05 11:00:00+00:00,Bronze,,,2022-02-05,499.0
MembershipRenewed,,,230,499.0,USD,2022-05-05 11:00:00+00:00,,,,2022-02-05,499.0
MembershipUpdated,,,118,499.0,USD,2022-05-05 12:00:00+00:00,Silver,,,2022-02-05,499.0
MembershipRenewed,,,118,499.0,USD,2022-05-05 12:00:00+00:00,,,,2022-02-05,499.0
MembershipUpdated,,,88,499.0,USD,2022-05-05 19:00:00+00:00,Bronze,,,2022-02-05,499.0
MembershipRenewed,,,88,499.0,USD,2022-05-05 19:00:00+00:00,,,,2022-02-05,499.0
MembershipUpdated,,,235,499.0,USD,2022-05-07 01:00:00+00:00,Silver,,,2022-02-07,499.0
MembershipRenewed,,,235,499.0,USD,2022-05-07 01:00:00+00:00,,,,2022-02-07,499.0
MembershipChurnUpdated,,,224,10000.0,USD,,,2022-02-07 03:16:30+00:00,,2022-02-07,10000.0
MembershipRenewed,,,74,499.0,USD,2022-03-24 00:00:00+00:00,,,,2022-02-07,499.0
MembershipUpdated,,,245,499.0,USD,2022-05-04 11:00:00+00:00,Bronze,,,2022-02-07,499.0
MembershipUpdated,,,233,499.0,USD,2022-02-17 17:00:00+00:00,Bronze,,,2022-02-07,499.0
MembershipRenewed,,1.0,233,499.0,USD,2022-02-17 17:00:00+00:00,,,,2022-02-07,499.0
MembershipChurnUpdated,,,233,499.0,USD,,,2022-02-07 15:24:23+00:00,,2022-02-07,499.0
MembershipUpdated,,,141,499.0,DKK,2022-05-08 00:00:00+00:00,Bronze,,,2022-02-08,74.85
MembershipRenewed,,,141,499.0,DKK,2022-05-08 00:00:00+00:00,,,,2022-02-08,74.85
MembershipActivated,,,246,499.0,USD,2022-03-10 11:00:00+00:00,,,,2022-02-08,499.0
MembershipValueChanged,,6.0,246,2999.0,USD,,Gold,,,2022-02-08,2999.0
MembershipUpdated,,,246,499.0,USD,2022-03-10 11:00:00+00:00,Silver,,,2022-02-08,499.0
MembershipValueChanged,,6.0,246,999.0,USD,,,,,2022-02-08,999.0
MembershipActivated,,,156,499.0,USD,,,,,2022-02-09,499.0
MembershipCancelled,,,156,499.0,USD,,,,2022-04-15 10:00:00+00:00,2022-02-09,499.0
MembershipValueChanged,,3.0,156,579.0,USD,,,,,2022-02-09,579.0
MembershipChurnUpdated,,,156,579.0,USD,,,2022-04-15 10:00:00+00:00,,2022-02-09,579.0
MembershipUpdated,,,236,499.0,USD,2022-03-31 00:00:00+00:00,Bronze,,,2022-02-09,499.0
MembershipRenewed,,3.0,236,499.0,USD,2022-03-31 00:00:00+00:00,,,,2022-02-09,499.0
MembershipUpsellUpdated,2022-02-09 11:42:01+00:00,,236,2697.0,USD,,,,,2022-02-09,2697.0
MembershipUpdated,,,172,499.0,DKK,2022-03-01 13:00:00+00:00,Bronze,,,2022-02-09,74.85
MembershipUpdated,,,88,499.0,USD,2022-05-05 19:00:00+00:00,Bronze,,,2022-02-09,499.0
MembershipUpdated,,,243,499.0,USD,2022-04-25 00:00:00+00:00,Silver,,,2022-02-09,499.0
MembershipUpdated,,,110,499.0,DKK,2022-05-01 00:00:00+00:00,Bronze,,,2022-02-09,74.85
