event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time
MembershipActivated,,,239,499,USD,2022-04-05T14:00:00+0000,,,,"January 5, 2022"
MembershipValueChanged,,3,239,500,USD,,Bronze,,,"January 5, 2022"
MembershipRenewed,,,111,499,DKK,2022-02-01T00:00:00+0000,,,,"January 6, 2022"
MembershipUpdated,,,70,499,USD,2022-02-01T00:00:00+0000,Bronze,,,"January 6, 2022"
MembershipUpdated,,,205,499,USD,2022-04-06T12:00:00+0000,Bronze,,,"January 6, 2022"
MembershipRenewed,,,205,499,USD,2022-04-06T12:00:00+0000,,,,"January 6, 2022"
MembershipUpdated,,,127,499,EUR,2022-03-01T13:00:00+0000,Silver,,,"January 6, 2022"
MembershipUpdated,,,184,499,DKK,2022-04-06T14:00:00+0000,Silver,,,"January 6, 2022"
MembershipRenewed,,,184,499,DKK,2022-04-06T14:00:00+0000,,,,"January 6, 2022"
MembershipUpdated,,,6,499,USD,2022-05-01T00:00:00+0000,Silver,,,"January 6, 2022"
MembershipUpdated,,,211,499,USD,2022-02-10T13:00:00+0000,Bronze,,,"January 6, 2022"
MembershipUpdated,,,230,499,USD,2022-02-05T11:00:00+0000,Bronze,,,"January 6, 2022"
MembershipUpdated,,,99,499,USD,2022-04-07T00:00:00+0000,Silver,,,"January 7, 2022"
MembershipRenewed,,,99,499,USD,2022-04-07T00:00:00+0000,,,,"January 7, 2022"
MembershipUpdated,,,149,499,USD,2022-04-07T10:00:00+0000,Bronze,,,"January 7, 2022"
MembershipRenewed,,,149,499,USD,2022-04-07T10:00:00+0000,,,,"January 7, 2022"
MembershipUpdated,,,211,499,USD,2022-02-10T13:00:00+0000,Bronze,,,"January 7, 2022"
MembershipCancelled,,,99,499,USD,,,,2022-01-07T00:00:00+0000,"January 7, 2022"
MembershipValueChanged,,3,99,579,USD,,,,,"January 7, 2022"
MembershipChurnUpdated,,,99,579,USD,,,2022-01-07T00:00:00+0000,,"January 7, 2022"
MembershipUpdated,,,233,499,USD,2022-02-17T17:00:00+0000,Bronze,,,"January 8, 2022"
MembershipUpdated,,,233,499,USD,2022-02-17T17:00:00+0000,Bronze,,,"January 8, 2022"
MembershipChurnUpdated,,,73,579,USD,,,2022-01-08T00:00:00+0000,,"January 8, 2022"
MembershipUpdated,,,179,499,USD,2022-01-22T04:00:00+0000,Bronze,,,"January 11, 2022"
MembershipUpdated,,,84,499,USD,2022-01-20T12:00:00+0000,Bronze,,,"January 11, 2022"
MembershipActivated,,,240,499,USD,2022-04-11T10:00:00+0000,,,,"January 11, 2022"
MembershipValueChanged,,3,240,2999,USD,,Gold,,,"January 11, 2022"
MembershipUpdated,,,135,499,USD,2022-12-17T11:00:00+0000,Silver,,,"January 11, 2022"
MembershipValueChanged,,12,135,999,USD,,,,,"January 11, 2022"
MembershipUpdated,,,183,499,USD,2022-01-20T00:00:00+0000,Silver,,,"January 11, 2022"
MembershipUpdated,,,239,499,USD,2022-04-05T14:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,240,499,USD,2022-04-11T10:00:00+0000,Gold,,,"January 12, 2022"
MembershipUpdated,,,172,499,DKK,2022-02-01T13:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,88,499,USD,2022-02-05T19:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,110,499,DKK,2022-02-01T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,25,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,6,499,USD,2022-05-01T00:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,105,499,USD,2022-01-23T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,109,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,97,499,USD,2022-03-15T11:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,225,499,USD,2022-10-01T00:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,185,499,USD,2022-01-19T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,217,499,USD,2022-03-15T08:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,177,499,USD,2022-03-18T10:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,213,499,USD,2022-02-24T12:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,199,499,USD,2022-03-16T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,118,499,USD,2022-02-05T12:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,234,499,USD,2022-02-26T09:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,12,499,USD,2022-01-15T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,227,499,USD,2022-01-18T10:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,200,499,USD,2022-03-21T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,96,499,USD,2022-03-30T11:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,169,499,USD,2022-02-11T10:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,144,499,USD,2022-05-01T00:00:00+0000,Silver,,,"January 12, 2022"
MembershipUpdated,,,70,499,USD,2022-02-01T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,109,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,71,499,USD,2022-02-05T08:00:00+0000,Gold,,,"January 12, 2022"
MembershipUpdated,,,25,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,233,499,USD,2022-02-17T17:00:00+0000,Bronze,,,"January 12, 2022"
MembershipUpdated,,,222,499,USD,2022-04-13T00:00:00+0000,Bronze,,,"January 13, 2022"
MembershipRenewed,,,222,499,USD,2022-04-13T00:00:00+0000,,,,"January 13, 2022"
MembershipUpdated,,,154,499,USD,2022-04-01T00:00:00+0000,Bronze,,,"January 13, 2022"
MembershipUpdated,,,155,499,USD,2022-04-13T18:00:00+0000,Bronze,,,"January 13, 2022"
MembershipRenewed,,,155,499,USD,2022-04-13T18:00:00+0000,,,,"January 13, 2022"
MembershipUpdated,,,142,499,USD,2022-02-01T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,132,499,USD,2022-03-08T15:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,173,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,185,499,USD,2022-01-19T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,117,499,USD,2022-03-01T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,75,499,USD,2022-02-14T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,174,499,USD,2022-02-03T13:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,149,499,USD,2022-04-07T10:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,183,499,USD,2022-01-20T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,221,499,USD,2022-03-24T08:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,74,499,USD,2022-03-24T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,19,499,USD,2022-02-19T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,86,499,USD,2022-01-23T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,192,499,USD,2022-02-24T13:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,162,499,USD,2022-01-25T09:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,130,499,USD,2022-03-08T15:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,140,499,USD,2022-02-05T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,133,499,USD,2022-03-09T13:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,15,499,USD,2022-03-25T07:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,77,499,USD,2022-03-21T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,219,499,USD,2022-03-23T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,208,499,USD,2022-01-17T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,151,499,USD,2022-02-17T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,139,499,USD,2022-02-01T00:00:00+0000,Gold,,,"January 14, 2022"
MembershipUpdated,,,213,499,USD,2022-02-24T12:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,7,499,USD,2022-01-15T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,20,499,USD,2022-03-01T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,175,499,USD,2022-03-09T13:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,25,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,23,499,USD,2022-02-18T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,109,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,87,499,USD,null,Bronze,,,"January 14, 2022"
MembershipUpdated,,,108,499,USD,2022-03-01T00:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,156,499,USD,2022-01-15T10:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,114,499,USD,2022-03-03T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,210,499,USD,2022-03-13T16:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,165,499,USD,2022-03-17T07:00:00+0000,Silver,,,"January 14, 2022"
MembershipUpdated,,,207,499,USD,2022-01-16T08:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,120,499,USD,2022-02-02T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,185,499,USD,2022-01-19T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,195,499,USD,2022-06-07T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,213,499,USD,2022-02-24T12:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,182,499,USD,2022-04-01T16:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,229,499,USD,2022-02-03T00:00:00+0000,Bronze,,,"January 14, 2022"
MembershipUpdated,,,7,499,USD,2022-04-15T00:00:00+0000,Bronze,,,"January 15, 2022"
MembershipRenewed,,,7,499,USD,2022-04-15T00:00:00+0000,,,,"January 15, 2022"
MembershipUpdated,,,12,499,USD,2022-04-15T00:00:00+0000,Bronze,,,"January 15, 2022"
MembershipRenewed,,,12,499,USD,2022-04-15T00:00:00+0000,,,,"January 15, 2022"
MembershipUpdated,,,156,499,USD,2022-04-15T10:00:00+0000,Bronze,,,"January 15, 2022"
MembershipRenewed,,,156,499,USD,2022-04-15T10:00:00+0000,,,,"January 15, 2022"
MembershipUpdated,,,208,499,USD,2022-02-17T00:00:00+0000,Silver,,,"January 17, 2022"
MembershipRenewed,,,208,499,USD,2022-02-17T00:00:00+0000,,,,"January 17, 2022"
MembershipUpdated,,,226,499,USD,2022-04-17T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipRenewed,,,226,499,USD,2022-04-17T00:00:00+0000,,,,"January 17, 2022"
MembershipUpdated,,,222,499,USD,2022-04-13T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,158,499,USD,2022-04-04T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,188,499,USD,2022-02-03T18:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,141,499,DKK,2022-02-08T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,189,499,USD,2022-03-03T14:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,136,499,USD,2022-12-18T14:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,131,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,155,499,USD,2022-04-13T18:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,177,499,USD,2022-03-18T10:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,196,499,USD,2022-03-08T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,209,499,USD,2022-02-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,85,499,USD,2022-01-20T12:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,172,499,DKK,2022-02-01T13:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,113,499,USD,2022-03-03T15:00:00+0000,Gold,,,"January 17, 2022"
MembershipUpdated,,,197,499,USD,2022-03-09T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,18,499,USD,2022-03-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,88,499,USD,2022-02-05T19:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,218,499,USD,2022-09-22T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,147,499,USD,2022-02-04T08:00:00+0000,Gold,,,"January 17, 2022"
MembershipUpdated,,,161,499,DKK,2022-01-25T09:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,111,499,DKK,2022-02-01T00:00:00+0000,Gold,,,"January 17, 2022"
MembershipUpdated,,,112,499,DKK,2022-03-01T00:00:00+0000,Gold,,,"January 17, 2022"
MembershipUpdated,,,98,499,USD,2022-04-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,14,499,USD,2022-03-06T00:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,105,499,USD,2022-01-23T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,235,499,USD,2022-02-07T00:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,226,499,USD,2022-04-17T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,153,499,USD,2022-01-17T12:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,205,499,USD,2022-04-06T12:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,138,499,USD,2022-01-22T12:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,199,499,USD,2022-03-16T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,201,499,USD,2022-01-21T07:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,110,499,DKK,2022-02-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,217,499,USD,2022-03-15T08:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,129,499,USD,2022-02-04T15:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,152,499,USD,2022-02-26T09:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,119,499,USD,2022-11-04T09:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,103,499,DKK,2022-02-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,214,499,USD,2022-02-01T00:00:00+0000,Gold,,,"January 17, 2022"
MembershipUpdated,,,143,499,GBP,2022-03-02T09:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,82,499,USD,2022-04-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,148,499,EUR,2022-02-01T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,228,499,USD,2022-01-18T19:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,171,499,USD,2022-01-26T14:00:00+0000,Gold,,,"January 17, 2022"
MembershipUpdated,,,157,499,USD,2022-01-18T07:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,215,499,USD,2022-03-06T08:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,76,499,USD,2022-03-17T00:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,184,499,DKK,2022-04-06T14:00:00+0000,Silver,,,"January 17, 2022"
MembershipUpdated,,,178,499,USD,2022-03-18T10:00:00+0000,Bronze,,,"January 17, 2022"
MembershipUpdated,,,153,499,USD,2022-02-17T12:00:00+0000,Silver,,,"January 17, 2022"
MembershipRenewed,,,153,499,USD,2022-02-17T12:00:00+0000,,,,"January 17, 2022"
MembershipUpdated,,,157,499,USD,2022-07-18T07:00:00+0000,Bronze,,,"January 18, 2022"
MembershipRenewed,,,157,499,USD,2022-07-18T07:00:00+0000,,,,"January 18, 2022"
MembershipUpdated,,,227,499,USD,2022-04-18T10:00:00+0000,Silver,,,"January 18, 2022"
MembershipRenewed,,,227,499,USD,2022-04-18T10:00:00+0000,,,,"January 18, 2022"
MembershipActivated,,,241,499,USD,2022-04-18T13:00:00+0000,,,,"January 18, 2022"
MembershipValueChanged,,3,241,499,USD,,Bronze,,,"January 18, 2022"
MembershipUpdated,,,228,499,USD,2022-04-18T19:00:00+0000,Bronze,,,"January 18, 2022"
MembershipRenewed,,,228,499,USD,2022-04-18T19:00:00+0000,,,,"January 18, 2022"
MembershipUpdated,,,185,499,USD,2022-04-19T00:00:00+0000,Bronze,,,"January 19, 2022"
MembershipRenewed,,,185,499,USD,2022-04-19T00:00:00+0000,,,,"January 19, 2022"
MembershipUpdated,,,183,499,USD,2022-04-20T00:00:00+0000,Silver,,,"January 20, 2022"
MembershipRenewed,,,183,499,USD,2022-04-20T00:00:00+0000,,,,"January 20, 2022"
MembershipUpdated,,,159,499,USD,2022-03-01T00:00:00+0000,Gold,,,"January 20, 2022"
MembershipActivated,,,197,499,USD,null,,,,"January 20, 2022"
MembershipCancelled,,,197,499,USD,,,,2022-03-09T00:00:00+0000,"January 20, 2022"
MembershipValueChanged,,3,197,579,USD,,,,,"January 20, 2022"
MembershipChurnUpdated,,,197,579,USD,,,2022-03-09T00:00:00+0000,,"January 20, 2022"
MembershipUpdated,,,84,499,USD,2022-04-20T12:00:00+0000,Bronze,,,"January 20, 2022"
MembershipRenewed,,,84,499,USD,2022-04-20T12:00:00+0000,,,,"January 20, 2022"
MembershipUpdated,,,239,499,USD,2022-04-05T14:00:00+0000,Bronze,,,"January 20, 2022"
MembershipRenewed,,2,239,499,USD,2022-04-05T14:00:00+0000,,,,"January 20, 2022"
MembershipChurnUpdated,,,239,1000,USD,,,2022-01-20T18:10:42+0000,,"January 20, 2022"
MembershipRenewed,,,171,499,USD,2022-01-26T14:00:00+0000,,,,"January 21, 2022"
MembershipUpdated,,,201,499,USD,2022-04-21T07:00:00+0000,Bronze,,,"January 21, 2022"
MembershipRenewed,,,201,499,USD,2022-04-21T07:00:00+0000,,,,"January 21, 2022"
MembershipEnded,,,186,499,USD,,,,,"January 21, 2022"
MembershipActivated,,,85,499,USD,2022-04-21T12:00:00+0000,,,,"January 21, 2022"
MembershipUpdated,,,179,499,USD,2022-02-22T04:00:00+0000,Bronze,,,"January 22, 2022"
MembershipRenewed,,,179,499,USD,2022-02-22T04:00:00+0000,,,,"January 22, 2022"
MembershipUpdated,,,138,499,USD,2022-02-22T12:00:00+0000,Silver,,,"January 22, 2022"
MembershipRenewed,,,138,499,USD,2022-02-22T12:00:00+0000,,,,"January 22, 2022"
MembershipUpdated,,,86,499,USD,2022-04-23T00:00:00+0000,Bronze,,,"January 23, 2022"
MembershipRenewed,,,86,499,USD,2022-04-23T00:00:00+0000,,,,"January 23, 2022"
MembershipUpdated,,,105,499,USD,2022-04-23T00:00:00+0000,Bronze,,,"January 23, 2022"
MembershipRenewed,,,105,499,USD,2022-04-23T00:00:00+0000,,,,"January 23, 2022"
MembershipActivated,,,242,499,USD,2022-02-24T09:00:00+0000,,,,"January 24, 2022"
MembershipValueChanged,,1,242,499,USD,,Bronze,,,"January 24, 2022"
MembershipUpdated,,,160,499,USD,2022-02-25T08:00:00+0000,Bronze,,,"January 25, 2022"
MembershipRenewed,,,160,499,USD,2022-02-25T08:00:00+0000,,,,"January 25, 2022"
MembershipUpdated,,,161,499,DKK,2022-04-25T09:00:00+0000,Bronze,,,"January 25, 2022"
MembershipRenewed,,,161,499,DKK,2022-04-25T09:00:00+0000,,,,"January 25, 2022"
MembershipUpdated,,,162,499,USD,2022-04-25T09:00:00+0000,Bronze,,,"January 25, 2022"
MembershipRenewed,,,162,499,USD,2022-04-25T09:00:00+0000,,,,"January 25, 2022"
MembershipRenewed,,1,111,499,DKK,2022-02-01T00:00:00+0000,,,,"January 25, 2022"
MembershipUpdated,,,242,499,USD,2022-02-24T09:00:00+0000,Bronze,,,"January 25, 2022"
MembershipRenewed,,2,242,499,USD,2022-02-24T09:00:00+0000,,,,"January 25, 2022"
MembershipUpsellUpdated,2022-01-25T12:09:43+0000,,242,1798,USD,,,,,"January 25, 2022"
MembershipUpdated,,,98,499,USD,2022-04-01T00:00:00+0000,Bronze,,,"January 25, 2022"
MembershipUpdated,,,242,499,USD,2022-04-24T00:00:00+0000,Bronze,,,"January 25, 2022"
MembershipUpdated,,,242,499,USD,2022-04-24T00:00:00+0000,Bronze,,,"January 25, 2022"
MembershipActivated,,,243,499,USD,2022-02-25T17:00:00+0000,,,,"January 25, 2022"
MembershipValueChanged,,1,243,499,USD,,Bronze,,,"January 25, 2022"
MembershipRenewed,,1,20,499,USD,2022-03-01T00:00:00+0000,,,,"January 25, 2022"
MembershipUpdated,,,243,499,USD,2022-02-25T17:00:00+0000,Bronze,,,"January 26, 2022"
MembershipRenewed,,1,243,499,USD,2022-02-25T17:00:00+0000,,,,"January 26, 2022"
MembershipUpdated,,,243,499,USD,2022-02-25T17:00:00+0000,Bronze,,,"January 26, 2022"
MembershipValueChanged,,1,243,1001,USD,,,,,"January 26, 2022"
MembershipRenewed,,1,243,499,USD,2022-02-25T17:00:00+0000,,,,"January 26, 2022"
MembershipUpsellUpdated,2022-01-26T12:15:47+0000,,243,1001,USD,,,,,"January 26, 2022"
MembershipUpdated,,,243,499,USD,2022-02-25T17:00:00+0000,Silver,,,"January 26, 2022"
MembershipValueChanged,,2,243,999,USD,,,,,"January 26, 2022"
MembershipRenewed,,1,243,499,USD,2022-02-25T17:00:00+0000,,,,"January 26, 2022"
MembershipUpsellUpdated,2022-01-26T12:16:28+0000,,243,999,USD,,,,,"January 26, 2022"
MembershipUpdated,,,243,499,USD,2022-04-25T00:00:00+0000,Silver,,,"January 26, 2022"
MembershipRenewed,,1,243,499,USD,2022-04-25T00:00:00+0000,,,,"January 26, 2022"
MembershipUpdated,,,243,499,USD,2022-04-25T00:00:00+0000,Silver,,,"January 26, 2022"
MembershipUpdated,,,171,499,USD,2022-04-26T14:00:00+0000,Gold,,,"January 26, 2022"
MembershipRenewed,,,171,499,USD,2022-04-26T14:00:00+0000,,,,"January 26, 2022"
MembershipUpsellUpdated,2022-01-26T14:00:11+0000,,171,11700,USD,,,,,"January 26, 2022"
MembershipUpdated,,,162,499,USD,2022-04-25T09:00:00+0000,Bronze,,,"January 26, 2022"
MembershipUpdated,,,181,499,DKK,null,Silver,,,"January 26, 2022"
MembershipUpdated,,,15,499,USD,2022-03-25T07:00:00+0000,,,,"January 27, 2022"
MembershipValueChanged,,1,15,2002,USD,,,,,"January 27, 2022"
MembershipChurnUpdated,,,15,2002,USD,,,2022-01-27T09:03:35+0000,,"January 27, 2022"
MembershipRenewed,,1,15,499,USD,2022-03-25T07:00:00+0000,,,,"January 27, 2022"
MembershipUpdated,,,15,499,USD,2022-03-25T07:00:00+0000,Silver,,,"January 27, 2022"
MembershipValueChanged,,3,15,999,USD,,,,,"January 27, 2022"
MembershipRenewed,,,229,499,USD,2022-02-03T00:00:00+0000,,,,"January 27, 2022"
MembershipUpdated,,,220,499,USD,2022-02-21T11:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,193,499,USD,2022-02-24T13:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,224,499,USD,2022-10-08T10:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,80,499,USD,2022-03-16T00:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,242,499,USD,2022-04-24T00:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,243,499,USD,2022-04-25T00:00:00+0000,Silver,,,"January 28, 2022"
MembershipUpdated,,,170,499,USD,2022-02-17T15:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,92,499,USD,2022-03-13T00:00:00+0000,Bronze,,,"January 28, 2022"
MembershipUpdated,,,232,499,USD,2022-02-17T00:00:00+0000,Bronze,,,"January 28, 2022"
