charge_amount,currency,membership_id,description_event,discount,status,message,triggered_by,payment_method,transaction_datetime,charge_amount_usd
2409.0,EUR,148,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,2625.8100000000004
1497.0,USD,209,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,1497.0
8997.0,USD,214,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,8997.0
3209.43,USD,244,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,3209.43
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-01,499.0
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,2812.5
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-05-02,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-02,499.0
1497.0,USD,229,membership payment,0,Success,Success,system,PaymentCard,2022-05-03,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-03,499.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-05-03,999.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-05-03,2045.0
10800.0,USD,147,membership payment,0,Success,Success,system,PaymentCard,2022-05-04,10800.0
1497.0,USD,245,membership payment,0,Success,Success,system,PaymentCard,2022-05-04,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-04,499.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-05-04,999.0
1497.0,USD,140,membership payment,0,Success,Success,system,PaymentCard,2022-05-05,1497.0
8997.0,USD,71,membership payment,0,Success,Success,system,PaymentCard,2022-05-05,8997.0
3371.25,USD,230,membership payment,0,Success,Success,system,PaymentCard,2022-05-05,3371.25
2997.0,USD,118,membership payment,0,Success,Success,system,PaymentCard,2022-05-05,2997.0
9000.0,USD,190,membership payment,0,Success,Success,system,PaymentCard,2022-05-05,9000.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-05,499.0
1497.0,USD,88,membership payment,0,Success,Success,system,PaymentCard,2022-05-05,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-06,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-07,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-05-08,499.0
499.0,USD,254,membership payment,0,Success,Success,system,PaymentCard,2022-05-09,499.0
1497.0,USD,262,membership payment,0,Success,Success,system,PaymentCard,2022-05-09,1497.0
1497.0,USD,235,membership payment,0,Success,Success,system,PaymentCard,2022-05-10,1497.0
2999.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-05-10,2999.0
22477.5,DKK,211,membership payment,0,Success,Success,system,PaymentCard,2022-05-10,3371.625
1497.0,USD,169,membership payment,0,Success,Success,system,PaymentCard,2022-05-11,1497.0
19500.0,USD,183,charge for specific project,0,Success,Success,staff,PaymentCard,2022-05-12,19500.0
1497.0,USD,263,membership payment,0,Success,Success,system,PaymentCard,2022-05-12,1497.0
499.0,USD,255,membership payment,0,Success,Success,system,PaymentCard,2022-05-13,499.0
1497.0,USD,75,membership payment,0,Success,Success,system,PaymentCard,2022-05-14,1497.0
499.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-05-14,499.0
1497.0,USD,248,membership payment,0,Success,Success,system,PaymentCard,2022-05-16,1497.0
2997.0,USD,231,membership payment,0,Success,Success,system,PaymentCard,2022-05-16,2997.0
1497.0,USD,151,membership payment,0,Success,Success,system,PaymentCard,2022-05-17,1497.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-05-17,620.0
1497.0,USD,232,membership payment,0,Success,Success,system,PaymentCard,2022-05-17,1497.0
3570.0,USD,240,membership payment,0,Success,Success,staff,PaymentCard,2022-05-17,3570.0
10788.0,USD,170,membership payment,0,Success,Success,system,PaymentCard,2022-05-17,10788.0
1497.0,USD,233,membership payment,0,Success,Success,system,PaymentCard,2022-05-17,1497.0
1497.0,USD,23,membership payment,0,Success,Success,system,PaymentCard,2022-05-18,1497.0
1497.0,USD,19,membership payment,0,Success,Success,system,PaymentCard,2022-05-19,1497.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2022-05-22,499.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-05-22,999.0
1497.0,USD,101,membership payment,0,Success,Success,system,PaymentCard,2022-05-22,1497.0
8997.0,USD,212,membership payment,0,Success,Success,system,PaymentCard,2022-05-23,8997.0
1497.0,USD,249,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,1497.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,499.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,499.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,499.0
1497.0,USD,213,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,1497.0
2997.0,USD,192,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,2997.0
1497.0,USD,193,membership payment,0,Success,Success,system,PaymentCard,2022-05-24,1497.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2022-05-25,499.0
1497.0,USD,207,membership payment,0,Success,Success,system,PaymentCard,2022-05-25,1497.0
1497.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2022-05-26,1497.0
1497.0,USD,234,membership payment,0,Success,Success,system,PaymentCard,2022-05-26,1497.0
499.0,USD,260,membership payment,0,Success,Success,system,PaymentCard,2022-05-26,499.0
43107.36,DKK,211,membership payment,0,Success,Success,staff,PaymentCard,2022-05-27,6466.104
6000.0,USD,243,membership payment,0,Success,Success,staff,PaymentCard,2022-05-27,6000.0
1497.0,USD,18,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,1497.0
2997.0,USD,20,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,2997.0
1497.0,USD,25,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,1497.0
2997.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,2997.0
1497.0,USD,109,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,1497.0
32497.5,DKK,112,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,4874.625
2997.0,USD,117,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,2997.0
1497.0,USD,131,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,1497.0
8997.0,USD,250,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,8997.0
2999.0,EUR,127,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,3268.9100000000003
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-06-01,2812.5
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-06-02,499.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-02,2407.92
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-02,2407.92
1497.0,USD,114,membership payment,0,Success,Success,system,PaymentCard,2022-06-03,1497.0
1497.0,USD,251,membership payment,0,Success,Success,system,PaymentCard,2022-06-03,1497.0
8997.0,USD,252,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-03,8997.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-03,2407.92
8997.0,USD,252,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-03,8997.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-06-03,999.0
1500.0,USD,189,membership payment,0,Success,Success,system,PaymentCard,2022-06-03,1500.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-06-03,2045.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-04,2407.92
8997.0,USD,252,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-04,8997.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-06-04,999.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-05,2407.92
8997.0,USD,252,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-05,8997.0
2997.0,USD,14,membership payment,0,Success,Success,system,PaymentCard,2022-06-06,2997.0
499.0,USD,265,membership payment,0,Success,Success,system,PaymentCard,2022-06-06,499.0
3371.25,USD,215,membership payment,0,Success,Success,system,PaymentCard,2022-06-06,3371.25
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-06,2407.92
8997.0,USD,252,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-06,8997.0
11895.24,USD,195,membership payment,0,Success,Success,system,PaymentCard,2022-06-07,11895.24
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-07,2407.92
8997.0,USD,252,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-07,8997.0
1497.0,USD,196,membership payment,0,Success,Success,system,PaymentCard,2022-06-08,1497.0
8997.0,USD,252,membership payment,0,Success,Success,system,PaymentCard,2022-06-08,8997.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-08,2407.92
2997.0,USD,130,membership payment,0,Success,Success,system,PaymentCard,2022-06-08,2997.0
1497.0,USD,132,membership payment,0,Success,Success,system,PaymentCard,2022-06-08,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-09,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-09,499.0
1500.0,USD,133,membership payment,0,Success,Success,system,PaymentCard,2022-06-09,1500.0
1497.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2022-06-09,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-10,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-10,499.0
2247.5,USD,253,membership payment,0,Success,Success,system,PaymentCard,2022-06-11,2247.5
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-11,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-11,499.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-12,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-12,499.0
1497.0,USD,92,membership payment,0,Success,Success,system,PaymentCard,2022-06-13,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-13,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-13,499.0
1497.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2022-06-13,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-14,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-14,499.0
5394.0,USD,266,membership payment,0,Success,Success,system,PaymentCard,2022-06-14,5394.0
499.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-06-14,499.0
2997.0,USD,97,membership payment,0,Success,Success,system,PaymentCard,2022-06-15,2997.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-15,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-15,499.0
1497.0,USD,80,membership payment,0,Success,Success,system,PaymentCard,2022-06-16,1497.0
1497.0,USD,199,membership payment,0,Success,Success,system,PaymentCard,2022-06-16,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-16,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-16,499.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-06-17,620.0
2997.0,USD,165,membership payment,0,Success,Success,system,PaymentCard,2022-06-17,2997.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-17,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-17,499.0
1497.0,USD,177,membership payment,0,Success,Success,system,PaymentCard,2022-06-18,1497.0
3371.25,USD,178,membership payment,0,Success,Success,system,PaymentCard,2022-06-18,3371.25
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-18,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-18,499.0
1497.0,USD,267,membership payment,0,Success,Success,system,PaymentCard,2022-06-19,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-19,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-19,499.0
3371.25,USD,268,membership payment,0,Success,Success,system,PaymentCard,2022-06-20,3371.25
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-20,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-20,499.0
1497.0,USD,269,membership payment,0,Success,Success,system,PaymentCard,2022-06-20,1497.0
1497.0,USD,77,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-21,1497.0
1497.0,USD,77,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-21,1497.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-21,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-21,499.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2022-06-22,499.0
499.0,USD,270,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-06-22,499.0
499.0,USD,270,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-06-22,499.0
499.0,USD,270,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-06-22,499.0
499.0,USD,270,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-06-22,499.0
1497.0,USD,77,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-22,1497.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-06-22,999.0
1896.0,GBP,143,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-22,2407.92
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-22,499.0
1896.0,GBP,143,membership payment,0,Success,Success,system,PaymentCard,2022-06-22,2407.92
1497.0,USD,270,membership payment,0,Success,Success,system,PaymentCard,2022-06-22,1497.0
2997.0,USD,219,membership payment,0,Success,Success,system,PaymentCard,2022-06-23,2997.0
1497.0,USD,77,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-23,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-23,499.0
1500.0,USD,239,membership payment,0,Success,Success,system,PaymentCard,2022-06-23,1500.0
2997.0,USD,74,membership payment,0,Success,Success,system,PaymentCard,2022-06-24,2997.0
1497.0,USD,221,membership payment,0,Success,Success,system,PaymentCard,2022-06-24,1497.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-06-24,499.0
1497.0,USD,77,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-06-24,1497.0
